P(topic 1),P(topic 2),P(topic 3)
0.08098109,0.83813965,0.080879286
0.057251655,0.8854896,0.057258736
0.10084936,0.79829794,0.10085273
0.06945521,0.86123306,0.069311686
0.06744239,0.86518806,0.06736949
0.04997956,0.90008444,0.049935937
0.112285286,0.77556247,0.11215224
0.054930534,0.89020455,0.054864906
0.051034942,0.8979619,0.05100314
0.05319588,0.89376664,0.053037465
0.054613676,0.89093435,0.054452017
0.08999735,0.8200971,0.08990559
0.06960435,0.86085665,0.069539055
0.07377154,0.8524586,0.073769845
0.093403,0.8131798,0.09341721
0.050690364,0.8986745,0.050635107
0.05454884,0.89110625,0.054344896
0.31883785,0.61543393,0.065728195
0.077064075,0.84589094,0.077045
0.052800063,0.89444286,0.05275705
0.083463855,0.83307487,0.08346131
0.052970022,0.89389074,0.05313924
0.10800304,0.7839723,0.108024694
0.08261712,0.8347649,0.082617976
0.06453839,0.8710001,0.064461485
0.08412476,0.8317577,0.08411751
0.050222535,0.89920884,0.050568692
0.05666949,0.88541394,0.05791658
0.06828729,0.2696126,0.66210014
0.057308603,0.8853818,0.057309568
0.07145959,0.85690486,0.07163548
0.071275756,0.8574542,0.071270026
0.07484718,0.85034615,0.074806675
0.06191369,0.87620586,0.061880447
0.053924315,0.8922812,0.053794548
0.049874313,0.90027136,0.049854323
0.103719465,0.79256135,0.10371917
0.01755555,0.9632594,0.01918509
0.08160223,0.8368358,0.08156202
0.08052389,0.8389229,0.08055313
0.051768705,0.30394688,0.64428437
0.052871935,0.8940349,0.053093143
0.07928327,0.8415234,0.0791933
0.060150273,0.88344526,0.056404416
0.09027194,0.8195885,0.09013959
0.39958534,0.5479891,0.052425522
0.052586157,0.89481175,0.05260209
0.088221624,0.82356316,0.08821521
0.05199411,0.89594674,0.05205914
0.19894731,0.7498222,0.051230483
0.09485005,0.81036556,0.094784364
0.10204126,0.7959169,0.10204185
0.050854586,0.89835185,0.05079357
0.08676816,0.826464,0.0867679
0.049722847,0.90081155,0.049465615
0.050152436,0.8998325,0.050015092
0.083651535,0.8328179,0.08353053
0.053648774,0.89277565,0.0535755
0.051134303,0.8977361,0.051129572
0.050892424,0.8982607,0.050846897
0.07446667,0.85120404,0.07432935
0.06219389,0.87567234,0.06213378
0.056116182,0.88767713,0.0562067
0.054483186,0.89104563,0.054471146
0.06705332,0.8658999,0.06704678
0.051217422,0.8976025,0.051180117
0.094863825,0.8101942,0.09494204
0.030446354,0.93908125,0.030472375
0.0503413,0.89936393,0.05029477
0.05404187,0.89205396,0.05390414
0.083974995,0.83241075,0.08361424
0.059231177,0.8815618,0.05920698
0.06358963,0.87294155,0.06346881
0.43573126,0.51517725,0.04909151
0.05247147,0.89513665,0.052391905
0.05002547,0.89996076,0.050013747
0.11147818,0.77693087,0.111590914
0.08733663,0.8253792,0.08728423
0.05031605,0.8993872,0.050296735
0.020910852,0.9580858,0.021003315
0.11574674,0.7685087,0.115744546
0.05755112,0.8850327,0.05741617
0.05127917,0.89749575,0.05122517
0.05221884,0.89562947,0.05215169
0.09759018,0.80474144,0.09766839
0.05256538,0.8948715,0.052563153
0.053529114,0.8908674,0.05560353
0.0684896,0.8630769,0.06843345
0.08952675,0.82096285,0.08951043
0.08271443,0.83469975,0.08258581
0.073010005,0.8538637,0.07312631
0.09072977,0.81858677,0.09068345
0.049734186,0.9005807,0.049685102
0.08452313,0.83072853,0.084748305
0.07404134,0.85197055,0.07398808
0.08686086,0.82628065,0.086858496
0.509213,0.3754957,0.1152914
0.057655554,0.88487697,0.057467524
0.07769594,0.8445496,0.0777545
0.051440593,0.89713854,0.05142091
0.106250495,0.7874992,0.10625032
0.12237172,0.7348695,0.14275877
0.104320124,0.42794198,0.46773794
0.06114216,0.87793386,0.060923975
0.057481498,0.84684527,0.095673256
0.062088,0.87602216,0.0618898
0.058487464,0.88310075,0.058411792
0.06989785,0.860282,0.06982009
0.056062363,0.20730028,0.73663735
0.05629729,0.8874955,0.05620721
0.08845073,0.8231011,0.08844813
0.105141185,0.78984386,0.10501494
0.0577558,0.8844897,0.057754446
0.026043894,0.95030147,0.02365459
0.079614356,0.8408987,0.07948694
0.09233495,0.81534183,0.09232321
0.08563806,0.828724,0.08563793
0.0679476,0.8638155,0.06823693
0.08640943,0.8271829,0.086407624
0.10624274,0.7875856,0.10617164
0.059485625,0.881139,0.059375413
0.09660532,0.8074225,0.09597223
0.06358021,0.87289554,0.063524306
0.055496898,0.88943225,0.055070862
0.10055547,0.7989226,0.10052199
0.08148594,0.8370372,0.08147688
0.05102516,0.89793617,0.051038697
0.10318602,0.79362917,0.103184834
0.053872287,0.8922553,0.053872384
0.0610651,0.8779931,0.060941767
0.053127192,0.89428073,0.052592058
0.058343478,0.8835499,0.058106583
0.10212184,0.7957997,0.10207847
0.0884294,0.8231338,0.088436775
0.069279596,0.8603086,0.07041188
0.097423315,0.8051712,0.09740557
0.07032578,0.8593526,0.07032161
0.106560305,0.7868811,0.10655858
0.10785468,0.7842997,0.10784568
0.10965517,0.7808236,0.10952124
0.050515823,0.8985502,0.050933935
0.048113313,0.90381134,0.04807535
0.053355254,0.89330834,0.053336408
0.100314714,0.79937184,0.10031341
0.055884622,0.8881387,0.055976637
0.06669029,0.8666292,0.066680565
0.061981976,0.87605965,0.0619584
0.052803278,0.8944155,0.052781224
0.089078255,0.82186157,0.08906022
0.06614801,0.8677076,0.0661443
0.078103565,0.8465552,0.07534128
0.05848683,0.88305014,0.05846305
0.10251314,0.795097,0.10238992
0.08369792,0.8326408,0.0836612
0.057191074,0.8857044,0.05710453
0.057099923,0.8857984,0.057101738
0.09854561,0.8029135,0.09854089
0.053944264,0.89224714,0.053808603
0.06321516,0.87381,0.062974885
0.074216686,0.8515667,0.07421668
0.091031,0.8179738,0.0909952
0.06894082,0.8621193,0.06893989
0.07901163,0.8419955,0.07899293
0.06586352,0.868393,0.065743566
0.069581404,0.8608464,0.06957216
0.08234103,0.83546567,0.08219337
0.09615533,0.80764157,0.09620308
0.057444252,0.8839045,0.058651187
0.05158854,0.89683163,0.051579848
0.05643676,0.8871981,0.05636511
0.07523441,0.84953356,0.07523195
0.09303083,0.8139185,0.09305072
0.08768407,0.8246305,0.08768538
0.11453219,0.77093816,0.114529565
0.0801995,0.83963335,0.08016711
0.054482773,0.89110243,0.054414842
0.099698305,0.8006124,0.09968938
0.07048746,0.8590223,0.07049019
0.059467874,0.8811085,0.059423573
0.05511008,0.889644,0.05524584
0.10486959,0.79026055,0.104869835
0.054027993,0.8919332,0.054038875
0.07898752,0.84229064,0.078721896
0.05628149,0.8877173,0.0560012
0.061566394,0.87686914,0.061564475
0.056711074,0.88683456,0.056454353
0.10019344,0.79961365,0.1001929
0.06256856,0.8750097,0.06242166
0.0587397,0.8826792,0.05858114
0.053829335,0.88969445,0.056476213
0.11178774,0.77642864,0.111783594
0.31543747,0.6121471,0.07241546
0.080292046,0.83904606,0.08066193
0.08376505,0.8324719,0.08376306
0.07063859,0.8587413,0.070620105
0.056154672,0.887688,0.05615736
0.06680409,0.8664436,0.0667523
0.078765705,0.8424551,0.07877921
0.05740489,0.88530856,0.057286523
0.049442228,0.9011152,0.049442504
0.09958298,0.8008957,0.09952129
0.09443547,0.81116563,0.09439891
0.09026887,0.8194616,0.09026953
0.053345967,0.89366114,0.05299288
0.08016566,0.8396693,0.08016503
0.083371356,0.8332642,0.08336444
0.09194781,0.8161638,0.09188844
0.09005923,0.81983566,0.09010513
0.07924354,0.84133214,0.07942426
0.08061555,0.83879346,0.080590904
0.07782224,0.8444115,0.077766284
0.08118334,0.8369903,0.08182636
0.0658035,0.86820465,0.065991916
0.07992931,0.8401041,0.07996657
0.05285673,0.8943182,0.052825052
0.05207668,0.89581513,0.052108165
0.056397676,0.88723296,0.056369334
0.1078552,0.7846757,0.10746905
0.05751666,0.884973,0.057510335
0.051462274,0.8971039,0.051433876
0.05810084,0.883805,0.058094136
0.05126282,0.89753103,0.051206112
0.048347257,0.9033162,0.04833655
0.09734792,0.8053052,0.097346954
0.10930676,0.78136486,0.10932842
0.081200406,0.83771724,0.08108239
0.09570276,0.808742,0.09555524
0.06802846,0.8639975,0.06797406
0.067634374,0.8647624,0.06760321
0.06713324,0.8657406,0.067126065
0.048878957,0.9022768,0.04884424
0.08044968,0.5379034,0.38164687
0.07200871,0.85599154,0.0719998
0.055104073,0.88980895,0.05508697
0.09373808,0.812525,0.09373701
0.10977288,0.780521,0.10970613
0.05553569,0.88893825,0.05552608
0.08794267,0.8241318,0.08792556
0.053414732,0.8931837,0.053401608
0.053197443,0.89364314,0.053159423
0.06156966,0.8783195,0.060110796
0.102351256,0.7953163,0.1023325
0.051415034,0.89718413,0.051400833
0.059434056,0.8812247,0.05934127
0.40277568,0.5346117,0.06261265
0.05181783,0.89644414,0.051737987
0.093865566,0.8122754,0.093859
0.098896794,0.80229706,0.09880617
0.056198407,0.8875754,0.05622619
0.052343313,0.89507973,0.052576903
0.06599543,0.86807764,0.065927014
0.08975509,0.8205242,0.089720696
0.05626145,0.88749343,0.056245055
0.10009837,0.79980403,0.10009765
0.06307697,0.87393916,0.06298387
0.09212435,0.81596273,0.09191293
0.11232909,0.77524304,0.11242787
0.05425324,0.89154005,0.054206714
0.0978747,0.8042511,0.097874254
0.05587823,0.8883374,0.055784408
0.049293317,0.90141773,0.049288984
0.09209715,0.81580746,0.09209538
0.10681808,0.7863617,0.10682025
0.05073752,0.8985243,0.050738174
0.10999367,0.7800158,0.10999046
0.107750565,0.7845206,0.10772887
0.06415555,0.87169385,0.06415063
0.06761649,0.86481935,0.06756417
0.07054766,0.85897666,0.070475705
0.048561193,0.90292025,0.048518512
0.05242137,0.89506066,0.05251798
0.059214953,0.8817004,0.059084617
0.06074635,0.87851614,0.060737498
0.056369968,0.8872758,0.05635425
0.062703736,0.87481976,0.062476523
0.079974346,0.8401364,0.07988932
0.09944595,0.8011113,0.09944278
0.09159821,0.8168052,0.09159657
0.08797301,0.8240993,0.08792763
0.057179786,0.8856691,0.05715112
0.023501921,0.95301616,0.023481881
0.08981904,0.8203707,0.089810334
0.055822942,0.88837916,0.05579789
0.05578024,0.8883422,0.05587756
0.08708404,0.8259476,0.08696837
0.05240537,0.8952248,0.052369803
0.058002066,0.88398814,0.05800983
0.078496374,0.8430076,0.07849598
0.055572905,0.8888617,0.055565383
0.072610274,0.8547031,0.07268657
0.1166784,0.7666465,0.1166751
0.08803103,0.82399464,0.08797437
0.108966,0.78221005,0.10882398
0.06958098,0.8608849,0.06953413
0.056392383,0.88727456,0.056332976
0.10918286,0.21912351,0.6716937
0.059380684,0.8812854,0.059333947
0.10302277,0.7939726,0.1030046
0.052833006,0.8943913,0.052775618
0.06646386,0.8730928,0.06044338
0.05361886,0.8930053,0.05337583
0.056405883,0.887136,0.056458116
0.07315342,0.85378706,0.07305955
0.082664534,0.83467907,0.082656376
0.09084436,0.8183989,0.09075674
0.062152695,0.87570226,0.062144987
0.050041303,0.9000376,0.049921118
0.052202504,0.895645,0.05215249
0.08925874,0.82108676,0.08965447
0.06174549,0.87653786,0.06171666
0.05517438,0.8896611,0.055164546
0.09403266,0.8119353,0.09403206
0.06782097,0.8643576,0.06782147
0.07727664,0.84545535,0.07726798
0.11505355,0.76993906,0.115007415
0.058940265,0.8821302,0.058929466
0.10307726,0.7945147,0.102408014
0.08589205,0.8282163,0.08589165
0.07454517,0.28788984,0.637565
0.05845123,0.883113,0.058435783
0.10604482,0.78794414,0.10601102
0.06329501,0.8736918,0.06301317
0.07295311,0.8541005,0.0729463
0.09947766,0.8010728,0.099449545
0.08658076,0.82684296,0.0865763
0.07714934,0.84572333,0.07712732
0.066707335,0.8666173,0.06667533
0.08678458,0.8265038,0.0867116
0.097666934,0.80419403,0.09813905
0.08848799,0.823142,0.08836996
0.062323358,0.875243,0.062433682
0.06195331,0.87800497,0.060041696
0.09954562,0.8009051,0.09954931
0.06290619,0.87425977,0.06283403
0.07237983,0.85537386,0.072246276
0.101759955,0.79651177,0.101728216
0.33673126,0.55544066,0.107828125
0.055369046,0.88928,0.05535095
0.049384423,0.9010311,0.049584463
0.06518491,0.8695586,0.06525655
0.09211128,0.8158234,0.09206537
0.06192056,0.8763029,0.06177656
0.09408605,0.81182724,0.094086654
0.09724512,0.8055112,0.097243644
0.086381115,0.8272414,0.0863775
0.08221282,0.835606,0.08218117
0.06881787,0.86269516,0.06848699
0.052147392,0.8955945,0.052258097
0.05428745,0.8914617,0.054250922
0.08469544,0.8306147,0.08468994
0.36432573,0.5221634,0.113510825
0.09911987,0.80176854,0.09911156
0.107212126,0.78557867,0.107209235
0.10803997,0.78391945,0.10804058
0.06584961,0.8682753,0.065875076
0.11354122,0.772929,0.113529764
0.05751444,0.8849846,0.057500917
0.089532964,0.82100046,0.08946656
0.058433812,0.8831698,0.05839636
0.10558331,0.78878176,0.10563492
0.062197953,0.87553805,0.062264007
0.05093972,0.89811623,0.050944038
0.07336565,0.8530185,0.07361587
0.069027804,0.86150944,0.06946275
0.05834074,0.88356096,0.058098312
0.0959119,0.80818665,0.095901445
0.053511344,0.8930107,0.053478017
0.07174413,0.8565025,0.07175337
0.06611683,0.8677268,0.06615643
0.09430988,0.8113805,0.09430959
0.05299397,0.8940464,0.05295956
0.086146496,0.82773143,0.086122066
0.053329278,0.8933786,0.05329214
0.10594567,0.7881207,0.10593367
0.07017821,0.85964465,0.070177145
0.09067247,0.81866395,0.09066355
0.10114612,0.79771423,0.10113965
0.10954104,0.78094286,0.10951611
0.051573053,0.28572208,0.6627049
0.09955569,0.8009,0.0995443
0.35502347,0.5741584,0.07081818
0.057378817,0.8852813,0.057339825
0.05411471,0.8917493,0.054135982
0.05503299,0.8899412,0.055025764
0.08984864,0.82033426,0.089817055
0.05003587,0.9000188,0.04994531
0.10499775,0.7900241,0.10497821
0.07539565,0.8492116,0.07539278
0.05836297,0.8832029,0.058434147
0.05504127,0.8899352,0.055023476
0.057826858,0.8844985,0.057674736
0.058677625,0.8826586,0.058663774
0.09873932,0.8025259,0.098734796
0.10177537,0.79644006,0.10178459
0.07722235,0.8455566,0.07722102
0.064701416,0.8708322,0.06446635
0.05294495,0.8941233,0.052931737
0.07332036,0.8534221,0.07325762
0.05057336,0.8987528,0.050673872
0.06531775,0.86937433,0.065307945
0.06066554,0.88407815,0.05525632
0.08660786,0.8267896,0.08660259
0.09958707,0.8009099,0.09950303
0.06637976,0.867252,0.06636823
0.055516485,0.88902295,0.055460554
0.054876838,0.8902981,0.054825064
0.0950331,0.80994517,0.09502178
0.048848465,0.902195,0.048956584
0.08528642,0.829574,0.085139506
0.09505295,0.81006086,0.094886184
0.053615108,0.8927955,0.053589355
0.079109944,0.8418841,0.07900592
0.11532286,0.7693763,0.11530091
0.073245406,0.8537107,0.07304393
0.056406196,0.8863099,0.05728386
0.07071697,0.8586562,0.07062679
0.07810269,0.84222496,0.079672374
0.049352136,0.90112895,0.049518906
0.061135937,0.8778899,0.06097418
0.047314,0.90537983,0.047306195
0.08630255,0.82759184,0.086105645
0.054941267,0.89015454,0.05490421
0.049392186,0.9012352,0.049372558
0.073465884,0.8531325,0.07340167
0.0938796,0.8122735,0.09384685
0.04987909,0.9002431,0.04987783
0.07238749,0.8552967,0.07231584
0.05011572,0.8997859,0.050098352
0.12737335,0.7452544,0.12737225
0.054698274,0.89062846,0.054673202
0.056367654,0.8872989,0.056333385
0.06183248,0.8761263,0.062041234
0.06715106,0.86568373,0.06716525
0.034476798,0.93106264,0.034460567
0.04974084,0.27428368,0.6759755
0.08826625,0.82347304,0.088260666
0.048374362,0.9032698,0.048355803
0.08020675,0.8396581,0.08013521
0.04924744,0.9016474,0.04910515
0.082844116,0.83431417,0.082841754
0.07537403,0.84925413,0.07537194
0.075960316,0.84808207,0.07595754
0.072673425,0.85464925,0.07267731
0.055366818,0.88947135,0.055161744
0.0537516,0.89250207,0.05374636
0.058460698,0.8831287,0.058410574
0.056414727,0.8871593,0.056425974
0.069474585,0.8611962,0.06932921
0.055539273,0.88892806,0.0555327
0.05259484,0.89482844,0.05257667
0.05543754,0.8890033,0.05555915
0.050209068,0.8996234,0.0501675
0.05902473,0.8819461,0.05902921
0.060458235,0.87910974,0.060431976
0.06024931,0.87953067,0.060220025
0.05888442,0.8860463,0.055069294
0.06373978,0.8772538,0.059006516
0.01828889,0.9193406,0.06237052
0.05269745,0.89389795,0.05340462
0.09733401,0.8053332,0.09733283
0.05226176,0.89548385,0.052254416
0.053350862,0.8933069,0.05334218
0.10465531,0.790692,0.10465273
0.10036103,0.79928464,0.10035439
0.07289669,0.8542109,0.07289235
0.10338934,0.79357374,0.103036925
0.084054835,0.46749198,0.44845322
0.10140473,0.7971987,0.10139652
0.057435483,0.88515025,0.05741422
0.10615732,0.78769165,0.10615104
0.09035282,0.8192956,0.09035159
0.047578823,0.9048689,0.04755229
0.10842628,0.78350776,0.10806595
0.06137721,0.8772703,0.061352484
0.05466881,0.89075994,0.05457119
0.053896166,0.8922211,0.053882726
0.08066521,0.8386602,0.08067452
0.09059681,0.8187942,0.09060904
0.0823771,0.83492804,0.082694806
0.05889409,0.8822138,0.058892164
0.09232173,0.81535804,0.09232023
0.33157307,0.554582,0.11384492
0.0704615,0.85904354,0.07049503
0.080011785,0.8400698,0.0799184
0.051614165,0.8967688,0.05161702
0.08050593,0.83763146,0.081862666
0.05347725,0.8930467,0.05347612
0.05787573,0.8843197,0.057804585
0.060667884,0.87880653,0.060525604
0.614336,0.3145269,0.07113702
0.05342555,0.8933086,0.05326588
0.058064125,0.8839415,0.05799443
0.10381979,0.7923602,0.103819944
0.0675582,0.86500716,0.06743463
0.11367219,0.7726672,0.113660544
0.08472976,0.83059615,0.08467409
0.04999162,0.900039,0.04996934
0.06988234,0.86025953,0.06985815
0.072020456,0.85601103,0.07196845
0.070496514,0.8591648,0.070338726
0.10143038,0.79714286,0.101426706
0.050673187,0.8986902,0.05063654
0.06275649,0.8745329,0.062710635
0.080895334,0.83827287,0.080831766
0.052248236,0.89553934,0.052212432
0.0520291,0.8952627,0.05270813
0.1227064,0.75457877,0.12271486
0.051585283,0.8969041,0.05151062
0.06487399,0.870283,0.064842984
0.060603272,0.878845,0.06055177
0.09346229,0.813221,0.0933167
0.05371391,0.892598,0.053688128
0.054786213,0.89045835,0.05475544
0.08152087,0.8369297,0.08154938
0.10524084,0.7895666,0.10519255
0.14744769,0.70520735,0.14734496
0.056253474,0.8877466,0.055999875
0.09639613,0.8450709,0.058532927
0.066132456,0.86775386,0.066113725
0.065109886,0.86992747,0.06496268
0.052307095,0.8953247,0.05236824
0.11020067,0.7797024,0.110096864
0.09654258,0.80691695,0.09654051
0.100693196,0.79861814,0.10068869
0.10720839,0.7873764,0.10541517
0.056308486,0.8874625,0.056229047
0.08547216,0.829167,0.085360855
0.08057348,0.83930045,0.08012612
0.056773026,0.8864492,0.05677776
0.059291225,0.8814631,0.05924569
0.07319589,0.85348016,0.07332392
0.060401086,0.8792387,0.060360093
0.09806426,0.8038718,0.09806391
0.09124459,0.81800216,0.090753235
0.10609385,0.78803575,0.10587043
0.12959325,0.740834,0.12957269
0.06841785,0.86316586,0.06841626
0.10876848,0.7824672,0.108764425
0.05783729,0.884485,0.05767767
0.0985897,0.80282104,0.09858921
0.10477035,0.79044396,0.10478576
0.058443055,0.8831653,0.058391586
0.055700533,0.8886058,0.055693723
0.089008555,0.82200104,0.08899045
0.060703333,0.87796277,0.06133384
0.08043563,0.8391383,0.08042605
0.082248986,0.8355181,0.082232885
0.060877413,0.8782583,0.06086428
0.0844616,0.8308962,0.0846422
0.048836388,0.9022725,0.048891097
0.05871934,0.88269633,0.0585844
0.055649,0.8888269,0.05552408
0.10959199,0.7807966,0.10961144
0.096381776,0.80730206,0.09631619
0.018793501,0.96303153,0.018174995
0.019249167,0.96270657,0.018044211
0.077525906,0.8449508,0.077523366
0.105566494,0.7888665,0.10556704
0.04955491,0.9008964,0.04954874
0.07433293,0.8513619,0.07430511
0.09505748,0.80988973,0.09505281
0.029074995,0.9438854,0.027039614
0.28962538,0.6593781,0.050996464
0.07120041,0.8575586,0.071240984
0.05566535,0.74239004,0.20194457
0.049141653,0.90169924,0.04915906
0.050594445,0.8988163,0.05058925
0.06709863,0.8658257,0.06707566
0.05505367,0.89002645,0.05491983
0.058831677,0.88238394,0.058784373
0.08659814,0.826928,0.08647389
0.07928953,0.8414523,0.07925815
0.0556716,0.8887091,0.055619307
0.074064866,0.85172606,0.07420903
0.06277426,0.8744587,0.06276712
0.054632988,0.89075655,0.05461045
0.10976917,0.78046405,0.109766744
0.055859566,0.88592106,0.058219317
0.082882196,0.8342002,0.08291763
0.053996082,0.89204806,0.05395588
0.057609107,0.8851608,0.05723005
0.08892961,0.8221728,0.08889759
0.05421635,0.8916775,0.0541061
0.05227491,0.8955025,0.05222258
